C,d,g,r
5.769594280049876,736.9445121661457,22.54817141281257,1699.2346277872139
4.8516617679945,799.8339740264579,42.220606196223834,669.2282374014192
4.984044881663931,1304.1938895504384,26.13368646843101,1183.303245300154
5.958126276557029,888.3579786690885,83.93142286925091,1431.981510134679
6.147231510569071,618.3774017402939,89.51262619778007,515.8885152032854
4.528125396878084,1378.9205142690569,39.98806625049283,1207.6163206395051
5.412884270041184,531.609872109638,80.31484567861163,1330.3330363575283
5.505026989629789,967.8949418191585,42.854028066289374,1066.1623105638255
3.945627212004885,1283.0330208860883,13.484163102904134,1843.5158366083142
4.167734052949345,904.036585880621,40.66345573040947,1947.0623449849168
6.043009089544831,1126.6422030620079,7.461235211470987,777.8352365433741
5.988834042176378,568.9433577398731,54.8451829270054,1818.5727027298335
5.386500209162865,204.82266194811882,54.96663347839946,1420.7435611292767
5.983890034188358,1260.6646126946362,30.057173744936478,1467.7096098241723
5.583350966249843,647.8282105754799,84.31314984251073,183.09596186343902
6.336310209996937,889.1887742787375,40.512688178195006,327.65639270771874
5.689111919332044,1004.5540999375052,51.891663808288506,744.2160997745274
6.195493184046836,1037.1260297456604,54.925411787697584,565.5475037447188
4.941906192402742,942.578108994876,72.5958721838179,1241.3128051237065
4.832217924636186,348.88681535243364,79.35976652629803,708.0553490804871
4.437491803618221,76.99443476991712,31.09509844178342,266.8650710261519
4.537517047181629,256.8969399331042,3.1890466847907923,1730.950369434924
5.67111870387024,1231.7741637806027,91.36582051155962,1070.4879417011225
4.3983551545062936,1066.492910788569,73.25088629900117,1084.340594154084
3.9980455451167196,412.6274306131461,33.801578934716545,1812.6930433499845
5.452054629633856,1170.1237888226233,72.56017524432585,1784.319537062456
5.9044468032299635,682.2057280775505,54.64410366167596,1586.7584110126468
4.609196694969238,1096.5619739786819,58.23185184341466,1890.0256516482498
4.796679818249739,77.87752251764128,19.43909720056895,220.02875152236857
5.099808636174261,699.5191780722307,14.879360672330884,333.2530132948022
6.068262740149849,865.0013059687609,67.93769600258122,1960.711841733682
4.160766366031972,584.8992864697891,42.33490913704619,278.9043057872886
5.949452012230111,1205.5433180272212,67.10140617326202,1340.8886177379106
4.3666834603409015,877.9555632743943,56.471602526746565,494.3423567057747
5.061926133031938,386.46376103829334,25.62678426915124,924.4615950004453
4.018894808672269,1054.0375262105772,7.353053907202273,1056.2954652259739
3.841732896328131,1399.3722779200991,56.77431014057491,588.2487543086029
6.260447523780572,449.9832392755655,93.012045441221,1084.6000834008112
5.287504886109538,644.6702288545708,69.51494369097657,605.51643473659
4.235214934348742,629.1988713048055,93.1030722866953,104.43701149888096
4.458669368928056,89.55247185046366,67.77632164434849,1080.3784834105397
4.440615564961815,939.9593523057704,11.882886433595804,1150.6074696810656
5.636114545567016,924.7143758182232,88.7791234916719,1148.388248485083
5.860301949475696,881.897299256435,41.04629501421488,824.0871146297424
4.900910412501445,1057.1986135649693,95.91379960430484,1805.7961980373698
5.47328295641482,982.6994920147574,55.179584589526506,1004.7879380628814
5.324970783324467,614.5561459762503,85.86159019295529,452.0984385782738
4.2547653343563745,1037.3284514420309,37.30614934974201,1684.5356462957573
5.449198839762474,539.674217977551,90.13558476539181,1049.6246216545712
5.339696423980337,1306.58724199485,11.650892621328342,950.0505487739678
4.315175274564735,297.5652157091437,31.539936013278144,1630.10503615521
5.480474550674008,1399.4690243162145,87.08821106079029,626.4918488501273
5.899140726430607,1306.2723296536408,17.178882543943875,1036.9535195526607
6.296463811669376,215.19372268829915,52.40094814462211,1928.7575884059788
3.8638948654156224,587.0018067150255,80.69296609623439,413.78031137866805
6.085668313986215,320.7282598178977,10.79309531063975,954.5883074092939
5.156518716270149,618.9953987497495,31.88970273133124,1582.1660383568706
5.047889817238402,316.04924832890015,58.747840666909575,603.931106216121
4.156335878518172,656.2833327396395,77.00563585468032,1025.183847402666
3.706057563846109,455.2170628885579,37.11007718497649,1043.4217730886853
5.071492001897124,543.4198320193091,70.68332337145156,1392.3379152473744
6.064689472797351,1145.7504768119188,52.943769598556685,143.005884799294
5.055690805023706,957.3791845348643,52.147210479467326,914.8291437541807
5.787240793968255,147.85759406444942,48.85192234283389,1787.2794914144001
6.290403531860181,167.3706944588918,16.49872982299896,82.81308718170021
5.241893763522299,402.08961749516243,39.202091730748336,498.285238755056
5.204778637984793,850.1150161058398,49.83902518449974,1116.6404996985357
4.67785562401736,1022.6168385829407,83.0202017189438,733.7691996765589
5.087467226907717,489.4487619339538,72.12980376024755,329.14025615630817
5.036640458028101,940.2633904870058,21.154380717472982,1015.2248226599535
6.009700325934069,603.1480769629393,58.15258304117542,1041.6593176443328
5.64426810097659,1054.1738135239214,85.95608417128774,1460.953534479738
4.654148324640053,649.2536148394561,10.85252290339888,498.3130434296239
5.688107818386289,1403.9150303015424,31.035781970632513,1548.950488277718
5.318113536996582,616.5042322381197,35.29329945142358,204.9409930927345
5.334726110001862,179.42319454122776,46.48829863179844,1055.0422911354456
5.338947178191401,559.5173652051169,23.22238380905933,1454.2962660067012
5.587842487709292,451.8691700362067,48.585753719024524,290.12938186424054
